snapshot_date,store_id,product_id,dept_id,quantity_on_hand,quantity_on_order,reorder_point,days_of_supply,shrinkage_units,unit_cost_usd,inventory_value_usd,last_received_date
2023-12-31,STR-0028,PRD-002329,D10,1356,827,341,465.1,28,605.05,820447.8,2023-11-13
2023-12-31,STR-0028,PRD-001865,D08,4238,1628,268,86.5,46,532.67,2257455.46,2023-12-01
2023-12-31,STR-0028,PRD-000141,D01,181,1441,433,13.7,3,115.53,20910.93,2023-11-10
2023-12-31,STR-0028,PRD-000636,D03,1928,1414,145,79.4,33,770.99,1486468.72,2023-11-22
2023-12-31,STR-0028,PRD-001512,D07,4656,1112,400,148.1,0,174.53,812611.68,2023-12-27
2023-12-31,STR-0028,PRD-000298,D02,820,1600,176,37.5,7,239.42,196324.4,2023-11-04
2023-12-31,STR-0028,PRD-000882,D04,1210,1056,436,48.1,25,560.07,677684.7,2023-12-16
2023-12-31,STR-0028,PRD-001228,D06,1506,289,115,64.8,44,782.96,3891154.61,2023-11-18
2023-12-31,STR-0028,PRD-002194,D09,3430,168,281,128.5,49,664.97,2280847.1,2023-12-24
2023-12-31,STR-0028,PRD-002307,D10,4102,201,248,378.9,22,198.11,812647.22,2023-11-12
2023-12-31,STR-0028,PRD-000796,D04,2994,1948,59,72.5,40,664.41,1989243.54,2023-12-27
2023-12-31,STR-0028,PRD-002224,D09,1040,1923,441,315.5,43,664.55,691132.0,2023-11-30
2023-12-31,STR-0028,PRD-001783,D08,3951,698,51,80.9,27,115.83,457644.33,2023-12-18
2023-12-31,STR-0028,PRD-000734,D04,79,754,208,5.8,47,37.31,2947.49,2023-11-12
2023-12-31,STR-0028,PRD-001436,D07,4534,1726,469,259.7,13,754.4,3420449.6,2023-12-16
2023-12-31,STR-0028,PRD-002143,D09,1043,870,208,33.8,27,56.47,58898.21,2023-12-11
2023-12-31,STR-0028,PRD-001363,D06,1243,1115,124,30.3,44,255.7,317835.1,2023-11-29
2023-12-31,STR-0028,PRD-002303,D10,24,1283,269,0.7,32,186.36,4472.64,2023-12-11
2023-12-31,STR-0028,PRD-001142,D05,352,996,27,19.1,1,69.81,24573.12,2023-12-28
2023-12-31,STR-0028,PRD-001136,D05,2615,926,302,58.9,1,768.87,2010595.05,2023-12-20
2023-12-31,STR-0028,PRD-001534,D07,3796,1974,291,287.2,19,598.23,2270881.08,2023-11-09
2023-12-31,STR-0028,PRD-001838,D08,4156,1105,25,340.5,41,647.59,2691384.04,2023-11-27
2023-12-31,STR-0028,PRD-000333,D02,4365,1540,56,477.6,5,66.72,291232.8,2023-11-20
2023-12-31,STR-0028,PRD-000230,D02,1573,869,25,39.2,48,769.77,1210848.21,2023-12-02
2023-12-31,STR-0028,PRD-001281,D06,358,721,131,26.4,18,320.34,114681.72,2023-12-20
2023-12-31,STR-0028,PRD-000182,D01,1823,1233,103,107.1,39,52.74,96145.02,2023-11-13
2023-12-31,STR-0028,PRD-002299,D10,2466,1143,366,423.2,28,278.7,687274.2,2023-11-30
2023-12-31,STR-0028,PRD-001513,D07,4736,1927,17,166.5,17,354.18,1677396.48,2023-11-29
2023-12-31,STR-0028,PRD-001272,D06,3945,643,335,263.6,30,438.92,1731539.4,2023-11-18
2023-12-31,STR-0028,PRD-000806,D04,1124,1718,423,25.2,0,518.18,582434.32,2023-12-01
2023-12-31,STR-0028,PRD-001626,D07,1515,1886,439,506.9,10,563.7,854005.5,2023-11-03
2023-12-31,STR-0028,PRD-001786,D08,4857,29,314,819.1,12,552.79,2684901.03,2023-12-21
2023-12-31,STR-0028,PRD-001125,D05,2997,1897,483,236.5,5,296.56,888790.32,2023-11-16
2023-12-31,STR-0028,PRD-001341,D06,1970,247,343,66.7,48,73.19,144184.3,2023-11-19
2023-12-31,STR-0028,PRD-002364,D10,94,1850,226,2.0,24,615.14,57823.16,2023-11-12
2023-12-31,STR-0028,PRD-002129,D09,2061,893,399,98.8,18,507.7,3453020.01,2023-12-07
2023-12-31,STR-0028,PRD-001919,D08,4644,1520,179,362.9,44,325.65,1512318.6,2023-11-09
2023-12-31,STR-0028,PRD-001203,D06,1917,892,494,45.1,37,271.56,520580.52,2023-12-22
2023-12-31,STR-0028,PRD-002374,D10,4772,335,43,145.9,19,503.14,2400984.08,2023-11-06
2023-12-31,STR-0028,PRD-001652,D07,174,407,29,13.5,20,280.93,48881.82,2023-11-18
2023-12-31,STR-0028,PRD-001149,D05,-359,302,371,11.8,12,741.37,266151.83,2023-11-14
2023-12-31,STR-0028,PRD-000407,D02,1161,1190,335,50.9,4,613.48,712250.28,2023-12-09
2023-12-31,STR-0028,PRD-000621,D03,1590,1144,403,49.7,13,606.77,964764.3,2023-12-20
2023-12-31,STR-0028,PRD-002149,D09,1332,325,30,28.2,42,497.38,662510.16,2023-12-17
2023-12-31,STR-0028,PRD-002014,D09,553,444,487,45.8,4,222.33,122948.49,2023-12-29
2023-12-31,STR-0028,PRD-002343,D10,1350,1865,93,39.2,10,433.24,584874.0,2023-11-16
2023-12-31,STR-0028,PRD-000770,D04,187,72,77,6.5,31,799.04,149420.48,2023-12-05
2023-12-31,STR-0028,PRD-000613,D03,4930,814,367,189.6,38,427.4,2107082.0,2023-11-08
2023-12-31,STR-0028,PRD-000500,D03,2016,515,296,719.9,9,382.67,771462.72,2023-11-21
2023-12-31,STR-0029,PRD-001714,D07,1344,1580,16,44.5,26,642.26,863197.44,2023-12-19
2023-12-31,STR-0029,PRD-002445,D10,2099,21,206,118.4,12,114.18,239663.82,2023-12-06
2023-12-31,STR-0029,PRD-000339,D02,3280,797,468,89.6,34,436.69,1432343.2,2023-11-20
2023-12-31,STR-0029,PRD-002163,D09,3638,1504,147,76.2,37,370.05,1346241.9,2023-11-10
2023-12-31,STR-0029,PRD-000632,D03,4247,679,60,139.6,6,148.4,630254.8,2023-12-23
2023-12-31,STR-0029,PRD-000530,D03,2427,397,285,106.6,13,189.02,458751.54,2023-12-10
2023-12-31,STR-0029,PRD-000292,D02,4034,553,474,136.7,38,595.88,2403779.92,2023-11-20
2023-12-31,STR-0029,PRD-001033,D05,86,1476,266,8.7,43,641.97,55209.42,2023-12-11
2023-12-31,STR-0029,PRD-002150,D09,4113,150,438,166.9,24,632.14,2599991.82,2023-12-28
2023-12-31,STR-0029,PRD-001591,D07,-2435,1984,325,794.5,25,341.85,832404.75,2023-11-09
2023-12-31,STR-0029,PRD-001843,D08,530,1436,329,55.0,7,415.39,220156.7,2023-12-16
2023-12-31,STR-0029,PRD-002239,D10,1080,236,274,874.8,34,477.9,516132.0,2023-12-13
2023-12-31,STR-0029,PRD-002065,D09,3226,1677,253,418.6,41,148.94,480480.44,2023-12-10
2023-12-31,STR-0029,PRD-001454,D07,3134,1088,263,149.6,43,767.73,2406065.82,2023-11-13
2023-12-31,STR-0029,PRD-001112,D05,4826,1948,213,236.3,22,583.42,2815584.92,2023-12-05
2023-12-31,STR-0029,PRD-002420,D10,-3229,1359,166,218.9,31,628.29,2028748.41,2023-11-24
2023-12-31,STR-0029,PRD-000877,D04,1743,1194,77,72.5,48,39.17,68273.31,2023-12-14
2023-12-31,STR-0029,PRD-002257,D10,2687,807,129,62.9,8,342.02,919007.74,2023-12-19
2023-12-31,STR-0029,PRD-000799,D04,4551,1778,191,134.9,5,796.08,3622960.08,2023-11-02
2023-12-31,STR-0029,PRD-002102,D09,3540,1866,322,84.9,40,63.94,226347.6,2023-12-02
2023-12-31,STR-0029,PRD-000386,D02,3202,1885,35,1151.2,28,253.09,810394.18,2023-11-29
2023-12-31,STR-0029,PRD-000626,D03,3010,852,151,125.9,9,2.64,7946.4,2023-11-26
2023-12-31,STR-0029,PRD-000793,D04,1202,449,19,121.9,31,87.46,105126.92,2023-11-04
2023-12-31,STR-0029,PRD-000221,D02,1946,1,370,47.9,18,279.61,544121.06,2023-12-13
2023-12-31,STR-0029,PRD-001052,D05,990,628,270,33.5,42,632.94,626610.6,2023-11-12
2023-12-31,STR-0029,PRD-000739,D04,2616,988,245,461.8,20,107.55,281350.8,2023-12-05
2023-12-31,STR-0029,PRD-001139,D05,2158,431,163,116.1,42,162.06,349725.48,2023-11-18
2023-12-31,STR-0029,PRD-001238,D06,4383,691,270,130.2,25,510.55,2237740.65,2023-11-25
2023-12-31,STR-0029,PRD-002028,D09,652,825,139,49.4,45,189.8,408373.68,2023-11-24
2023-12-31,STR-0029,PRD-001636,D07,809,136,152,16.8,43,321.0,259689.0,2023-12-08
2023-12-31,STR-0029,PRD-001970,D09,2646,122,239,663.0,7,206.15,1800060.57,2023-12-24
2023-12-31,STR-0029,PRD-000777,D04,1304,1505,386,57.8,18,429.09,559533.36,2023-12-16
2023-12-31,STR-0029,PRD-001952,D09,4277,1403,149,734.2,47,626.42,2679198.34,2023-12-01
2023-12-31,STR-0029,PRD-001015,D05,126,269,120,3.4,13,371.75,46840.5,2023-11-25
2023-12-31,STR-0029,PRD-001854,D08,3268,1600,305,144.2,37,526.98,1722170.64,2023-11-19
2023-12-31,STR-0029,PRD-001345,D06,4334,536,316,227.0,2,771.93,3345544.62,2023-11-26
2023-12-31,STR-0029,PRD-000827,D04,697,1874,447,51.5,47,343.19,239203.43,2023-12-06
2023-12-31,STR-0029,PRD-001791,D08,4810,1474,278,367.4,28,661.62,10501894.26,2023-11-10
2023-12-31,STR-0029,PRD-001081,D05,2696,1293,137,147.2,46,637.22,1717945.12,2023-11-20
2023-12-31,STR-0029,PRD-000907,D04,1234,686,136,38.1,49,468.13,577672.42,2023-12-30
2023-12-31,STR-0029,PRD-001916,D08,156,1693,62,5.8,49,683.71,106658.76,2023-12-09
2023-12-31,STR-0029,PRD-000601,D03,4908,1137,279,189.1,49,461.27,2263913.16,2023-12-22
2023-12-31,STR-0029,PRD-001956,D09,2663,916,431,104.7,50,655.06,1744424.78,2023-12-07
2023-12-31,STR-0029,PRD-000280,D02,3602,1999,359,176.5,34,454.89,1638513.78,2023-11-25
2023-12-31,STR-0029,PRD-000498,D03,2590,390,42,102.1,17,531.51,1376610.9,2023-11-11
2023-12-31,STR-0029,PRD-000996,D05,37,1629,195,2.3,50,365.0,13505.0,2023-11-08
2023-12-31,STR-0029,PRD-002294,D10,3612,1532,413,121.8,17,513.82,1855917.84,2023-12-11
2023-12-31,STR-0029,PRD-002031,D09,810,1608,443,23.0,38,597.08,483634.8,2023-11-18
2023-12-31,STR-0029,PRD-002336,D10,3194,1096,311,68.5,22,397.99,1271180.06,2023-11-13
2023-12-31,STR-0029,PRD-001902,D08,823,1729,330,59.7,21,191.27,157415.21,2023-12-04
2023-12-31,STR-0029,PRD-001460,D07,347,1003,440,10.2,20,25.71,8921.37,2023-11-19
2023-12-31,STR-0029,PRD-000128,D01,4818,1313,400,104.4,27,188.19,906699.42,2023-12-08
2023-12-31,STR-0029,PRD-002061,D09,4964,188,86,337.5,5,660.59,3279168.76,2023-11-22
2023-12-31,STR-0029,PRD-000614,D03,1957,1226,27,54.2,8,631.68,1236197.76,2023-11-14
2023-12-31,STR-0029,PRD-000092,D01,862,986,125,26.5,29,31.31,26989.22,2023-11-06
2023-12-31,STR-0029,PRD-000552,D03,3594,1376,270,270.4,23,327.14,1175741.16,2023-12-06
2023-12-31,STR-0029,PRD-001343,D06,3572,623,260,177.0,43,286.97,1025056.84,2023-12-06
2023-12-31,STR-0029,PRD-002291,D10,4614,1760,286,2520.2,44,588.46,8960009.65,2023-11-04
2023-12-31,STR-0029,PRD-001323,D06,4558,1826,380,302.5,3,91.07,415097.06,2023-11-19
2023-12-31,STR-0029,PRD-000495,D03,3466,986,443,99.0,13,242.18,839395.88,2023-12-14
2023-12-31,STR-0029,PRD-002386,D10,4248,1394,224,117.1,21,118.79,504619.92,2023-12-17
2023-12-31,STR-0029,PRD-002158,D09,1905,809,482,93.8,47,587.15,1118520.75,2023-11-23
2023-12-31,STR-0029,PRD-000035,D01,2673,1237,64,70.9,14,591.36,1580705.28,2023-11-08
2023-12-31,STR-0029,PRD-000071,D01,3722,1778,147,108.9,17,748.24,2784949.28,2023-12-08
2023-12-31,STR-0029,PRD-001903,D08,952,535,344,29.2,1,328.88,1033209.41,2023-11-15
2023-12-31,STR-0029,PRD-001985,D09,4081,954,151,118.4,31,137.86,562606.66,2023-12-06
2023-12-31,STR-0029,PRD-001191,D06,3674,39,470,121.5,2,590.55,2169680.7,2023-12-13
2023-12-31,STR-0029,PRD-001507,D07,4538,690,372,155.8,44,66.71,302729.98,2023-12-18
2023-12-31,STR-0029,PRD-001542,D07,4160,1113,241,395.8,47,738.35,10136068.8,2023-12-18
2023-12-31,STR-0029,PRD-001642,D07,3984,908,285,121.0,21,745.43,2969793.12,2023-11-23
2023-12-31,STR-0029,PRD-002293,D10,1467,867,146,179.7,46,16.48,79781.33,2023-12-18
2023-12-31,STR-0029,PRD-001471,D07,1244,679,198,177.3,28,261.11,324820.84,2023-11-01
2023-12-31,STR-0029,PRD-000327,D02,339,1984,107,207.6,30,185.98,63047.22,2023-12-27
2023-12-31,STR-0029,PRD-001031,D05,242,1216,481,56.5,18,625.46,151361.32,2023-11-22
2023-12-31,STR-0029,PRD-002477,D10,3166,379,105,101.8,40,297.48,941821.68,2023-11-21
2023-12-31,STR-0029,PRD-001597,D07,1238,1642,371,56.8,18,272.5,337355.0,2023-12-23
2023-12-31,STR-0029,PRD-002140,D09,1607,947,459,143.9,44,569.81,915684.67,2023-12-15
2023-12-31,STR-0029,PRD-000771,D04,375,1307,405,14.1,34,225.86,84697.5,2023-11-21
2023-12-31,STR-0029,PRD-001706,D07,2811,1380,262,75.1,7,669.6,1882245.6,2023-11-03
2023-12-31,STR-0029,PRD-002033,D09,411,727,299,259.4,31,18.97,7796.67,2023-11-22
2023-12-31,STR-0029,PRD-001281,D06,3175,754,190,136.4,13,320.34,1017079.5,2023-12-22
2023-12-31,STR-0029,PRD-001894,D08,3908,1359,470,84.7,19,370.13,1446468.04,2023-12-14
2023-12-31,STR-0029,PRD-000861,D04,3816,1019,215,123.2,34,718.47,9047549.02,2023-11-10
2023-12-31,STR-0029,PRD-000922,D04,1128,700,47,26.8,32,72.64,81937.92,2023-12-08
2023-12-31,STR-0029,PRD-000332,D02,409,1070,372,13.8,29,586.83,240013.47,2023-11-17
2023-12-31,STR-0029,PRD-001537,D07,3968,360,15,84.5,15,186.8,741222.4,2023-11-22
2023-12-31,STR-0029,PRD-000281,D02,3140,868,441,66.3,43,137.81,432723.4,2023-11-16
2023-12-31,STR-0029,PRD-001434,D07,4125,703,132,425.0,21,630.54,2600977.5,2023-11-15
2023-12-31,STR-0029,PRD-000874,D04,1714,441,249,259.0,26,22.43,38445.02,2023-11-14
2023-12-31,STR-0029,PRD-000534,D03,3994,1838,264,85.9,49,215.6,861106.4,2023-11-10
2023-12-31,STR-0029,PRD-002222,D09,3092,1189,426,253.4,3,243.2,751974.4,2023-11-26
2023-12-31,STR-0029,PRD-000892,D04,1431,1411,432,78.0,28,656.17,938979.27,2023-12-14
2023-12-31,STR-0029,PRD-000345,D02,1469,382,276,643.1,20,366.24,538006.56,2023-12-04
2023-12-31,STR-0029,PRD-001646,D07,4445,130,256,251.4,47,404.2,1796669.0,2023-12-16
2023-12-31,STR-0029,PRD-000355,D02,4211,899,19,405.0,48,506.7,2133713.7,2023-12-20
2023-12-31,STR-0029,PRD-000211,D01,429,1194,185,20.0,22,58.47,25083.63,2023-11-30
2023-12-31,STR-0029,PRD-001882,D08,541,1775,216,12.3,30,513.4,277749.4,2023-11-15
2023-12-31,STR-0029,PRD-000349,D02,732,601,153,59.3,21,143.55,105078.6,2023-12-16
2023-12-31,STR-0029,PRD-001394,D06,294,378,200,13.0,44,693.09,203768.46,2023-11-04
2023-12-31,STR-0029,PRD-000229,D02,4998,951,94,136.9,31,265.2,1325469.6,2023-12-22
2023-12-31,STR-0029,PRD-002373,D10,633,894,495,63.8,18,546.5,345934.5,2023-12-25
2023-12-31,STR-0029,PRD-001467,D07,2748,235,328,100.2,4,721.87,1983698.76,2023-11-04
2023-12-31,STR-0029,PRD-002195,D09,3821,537,335,157.4,16,450.85,1722697.85,2023-12-11
2023-12-31,STR-0029,PRD-002396,D10,3349,1999,460,89.5,43,482.44,1615691.56,2023-12-13
2023-12-31,STR-0029,PRD-001919,D08,2592,463,231,324.1,34,325.65,844084.8,2023-11-20
2023-12-31,STR-0029,PRD-002482,D10,3960,123,184,592.7,43,371.44,4853977.92,2023-11-23
2023-12-31,STR-0029,PRD-000356,D02,-2567,1486,106,165.4,19,116.03,297849.01,2023-12-23
2023-12-31,STR-0029,PRD-000662,D03,1261,1553,17,480.1,43,49.76,62747.36,2023-11-05
2023-12-31,STR-0029,PRD-002170,D09,1764,511,462,111.9,38,401.49,708228.36,2023-12-22
2023-12-31,STR-0029,PRD-000800,D04,2542,1594,457,134.2,11,111.93,284526.06,2023-11-24
2023-12-31,STR-0029,PRD-001674,D07,1630,828,235,36.3,35,40.69,66324.7,2023-11-19
2023-12-31,STR-0029,PRD-000525,D03,4100,820,497,82.7,21,306.77,1257757.0,2023-11-22
2023-12-31,STR-0029,PRD-001221,D06,728,1116,232,252.2,32,585.26,426069.28,2023-11-18
2023-12-31,STR-0029,PRD-001489,D07,-4808,1182,153,251.3,17,160.95,773847.6,2023-12-05
2023-12-31,STR-0029,PRD-001369,D06,326,897,293,12.7,1,328.41,107061.66,2023-11-24
2023-12-31,STR-0029,PRD-000589,D03,1683,578,114,1217.4,22,526.45,886015.35,2023-11-22
2023-12-31,STR-0029,PRD-001626,D07,38,1305,61,1.3,33,563.7,21420.6,2023-11-09
2023-12-31,STR-0029,PRD-000876,D04,4155,440,223,133.3,46,56.82,236087.1,2023-12-15
2023-12-31,STR-0029,PRD-000631,D03,2326,467,84,98.9,2,2.36,5489.36,2023-12-23
2023-12-31,STR-0029,PRD-000987,D05,3073,654,158,153.9,19,100.17,307822.41,2023-11-01
2023-12-31,STR-0029,PRD-000930,D04,3829,827,360,1299.6,22,621.85,2381063.65,2023-12-17
2023-12-31,STR-0029,PRD-000013,D01,3387,393,66,226.3,42,466.03,1578443.61,2023-11-01
2023-12-31,STR-0029,PRD-002438,D10,4478,1390,186,96.8,40,724.97,3246415.66,2023-11-21
2023-12-31,STR-0029,PRD-001255,D06,569,1770,123,20.3,0,767.17,436519.73,2023-11-27
2023-12-31,STR-0029,PRD-001712,D07,3363,1547,382,199.1,40,638.9,2148620.7,2023-11-25
2023-12-31,STR-0029,PRD-000851,D04,4854,1018,99,98.9,9,527.37,2559853.98,2023-11-20
2023-12-31,STR-0029,PRD-002418,D10,2898,402,224,66.1,11,158.84,460318.32,2023-12-06
2023-12-31,STR-0029,PRD-002326,D10,2872,348,190,177.7,36,70.38,202131.36,2023-11-14
2023-12-31,STR-0029,PRD-001324,D06,4801,93,494,151.9,41,395.84,1900427.84,2023-12-07
2023-12-31,STR-0029,PRD-002316,D10,4969,123,399,107.8,0,485.15,2410710.35,2023-11-05
2023-12-31,STR-0030,PRD-000868,D04,3164,1837,139,86.5,15,532.46,1684703.44,2023-12-01
2023-12-31,STR-0030,PRD-002229,D09,4670,1580,51,174.0,6,718.55,11073574.05,2023-11-28
2023-12-31,STR-0030,PRD-000361,D02,4954,1287,250,106.3,9,779.47,3861494.38,2023-11-26
2023-12-31,STR-0030,PRD-001630,D07,3605,1789,274,688.1,5,377.58,4491880.47,2023-12-08
2023-12-31,STR-0030,PRD-001754,D08,3848,1433,79,192.3,50,421.84,1623240.32,2023-11-19
2023-12-31,STR-0030,PRD-001447,D07,2892,587,458,216.1,5,731.38,2115150.96,2023-11-04
2023-12-31,STR-0030,PRD-000483,D03,1818,1236,133,42.5,20,191.36,347892.48,2023-12-30
2023-12-31,STR-0030,PRD-001367,D06,2361,766,386,123.4,32,788.14,1860798.54,2023-12-09
2023-12-31,STR-0030,PRD-002244,D10,2455,1398,349,95.0,39,630.18,1547091.9,2023-12-24
2023-12-31,STR-0030,PRD-000877,D04,4525,906,323,1351.2,28,39.17,177244.25,2023-11-21
2023-12-31,STR-0030,PRD-001236,D06,4290,440,480,114.7,3,635.39,2725823.1,2023-12-19
2023-12-31,STR-0030,PRD-001141,D05,3257,1054,338,87.9,26,550.33,5915001.87,2023-11-10
2023-12-31,STR-0030,PRD-000334,D02,2890,729,466,940.1,36,435.69,1259144.1,2023-11-08
2023-12-31,STR-0030,PRD-000280,D02,186,278,452,11.6,20,454.89,84609.54,2023-11-15
2023-12-31,STR-0030,PRD-002008,D09,378,199,349,7.7,26,10.82,13496.87,2023-11-04
2023-12-31,STR-0030,PRD-000793,D04,4194,374,402,982.0,45,87.46,366807.24,2023-12-13
2023-12-31,STR-0030,PRD-001243,D06,4922,331,412,373.7,38,585.05,2879616.1,2023-12-07
2023-12-31,STR-0030,PRD-000983,D05,1137,1194,402,49.8,11,406.17,461815.29,2023-12-07
2023-12-31,STR-0030,PRD-000556,D03,739,1096,451,17.0,45,605.18,447228.02,2023-12-19
2023-12-31,STR-0030,PRD-000442,D02,2578,1423,419,156.9,12,458.72,1182580.16,2023-12-10
2023-12-31,STR-0030,PRD-002279,D10,148,417,66,7.3,48,654.87,96920.76,2023-12-08
2023-12-31,STR-0030,PRD-000015,D01,1497,1393,290,106.0,18,284.91,426510.27,2023-12-24
2023-12-31,STR-0030,PRD-001137,D05,645,1068,109,38.1,15,478.16,308413.2,2023-11-25
2023-12-31,STR-0030,PRD-001313,D06,399,694,424,28.0,8,132.21,174080.91,2023-11-16
2023-12-31,STR-0030,PRD-001060,D05,3000,938,83,293.3,10,130.42,391260.0,2023-11-27
2023-12-31,STR-0030,PRD-000125,D01,2129,1274,429,220.0,32,512.92,1092006.68,2023-11-11
2023-12-31,STR-0030,PRD-002234,D09,3958,1264,456,154.3,2,737.46,2918866.68,2023-11-20
2023-12-31,STR-0030,PRD-002317,D10,2145,606,215,44.9,36,21.79,46739.55,2023-11-29
2023-12-31,STR-0030,PRD-001859,D08,4201,983,14,103.0,18,339.27,1425273.27,2023-11-26
2023-12-31,STR-0030,PRD-000454,D03,785,940,382,43.5,24,538.65,422840.25,2023-12-17
2023-12-31,STR-0030,PRD-001823,D08,1170,103,193,24.0,11,34.01,39791.7,2023-11-06
2023-12-31,STR-0030,PRD-000351,D02,48,1185,497,1.0,25,224.39,10770.72,2023-12-08
2023-12-31,STR-0030,PRD-000943,D04,4189,124,436,236.7,41,540.57,2264447.73,2023-12-24
2023-12-31,STR-0030,PRD-001179,D06,4636,1293,376,355.8,26,432.55,2005301.8,2023-12-10
2023-12-31,STR-0030,PRD-000950,D04,4828,1307,65,191.9,45,175.92,849341.76,2023-11-10
2023-12-31,STR-0030,PRD-001042,D05,4006,839,379,224.7,28,220.53,883443.18,2023-12-22
2023-12-31,STR-0030,PRD-000195,D01,2250,1107,487,104.3,23,287.6,647100.0,2023-12-26
2023-12-31,STR-0030,PRD-002157,D09,1090,1528,437,30.6,33,280.93,306213.7,2023-12-19
2023-12-31,STR-0030,PRD-001005,D05,1846,1564,250,76.5,27,364.93,673660.78,2023-11-11
2023-12-31,STR-0030,PRD-000705,D04,3152,1215,416,101.5,30,520.55,1640773.6,2023-12-03
2023-12-31,STR-0030,PRD-001906,D08,2847,1354,373,103.7,13,21.42,60982.74,2023-11-16
2023-12-31,STR-0030,PRD-000093,D01,2354,1400,458,70.7,17,78.96,185871.84,2023-11-18
2023-12-31,STR-0030,PRD-001333,D06,4264,1986,469,400.5,12,60.18,256607.52,2023-12-14
2023-12-31,STR-0030,PRD-000590,D03,2776,1257,114,127.4,28,408.78,1134773.28,2023-11-20
2023-12-31,STR-0030,PRD-000960,D05,1749,1138,422,37.2,43,671.45,1174366.05,2023-12-08
2023-12-31,STR-0030,PRD-002222,D09,4060,800,123,123.3,33,243.2,987392.0,2023-12-16
2023-12-31,STR-0030,PRD-002273,D10,1910,1753,242,86.4,8,742.25,1417697.5,2023-11-08
2023-12-31,STR-0030,PRD-000964,D05,2329,1892,346,237.2,18,540.38,1258545.02,2023-12-28
2023-12-31,STR-0030,PRD-002205,D09,510,1289,434,18.6,12,270.38,137893.8,2023-12-23
2023-12-31,STR-0030,PRD-000549,D03,655,875,11,17.4,47,520.97,341235.35,2023-12-06
2023-12-31,STR-0030,PRD-001927,D08,3681,1032,72,86.9,19,293.95,1082029.95,2023-12-17
2023-12-31,STR-0030,PRD-001910,D08,3410,827,454,116.8,2,235.56,803259.6,2023-12-26
2023-12-31,STR-0030,PRD-000341,D02,2771,1312,60,153.3,46,659.17,1826560.07,2023-11-18
2023-12-31,STR-0030,PRD-002456,D10,4691,1069,107,131.4,16,200.57,940873.87,2023-11-24
2023-12-31,STR-0030,PRD-001841,D08,3837,942,395,95.8,36,603.73,2316512.01,2023-12-22
2023-12-31,STR-0030,PRD-002039,D09,820,475,366,39.1,4,676.21,554492.2,2023-12-06
2023-12-31,STR-0030,PRD-001139,D05,407,337,186,9.1,11,162.06,65958.42,2023-11-20
2023-12-31,STR-0030,PRD-001518,D07,3051,1407,484,89.7,27,374.47,1142507.97,2023-12-21
2023-12-31,STR-0030,PRD-000366,D02,3877,401,456,668.8,3,267.16,1035779.32,2023-12-01
2023-12-31,STR-0030,PRD-001595,D07,409,925,159,76.7,12,569.28,232835.52,2023-12-27
2023-12-31,STR-0030,PRD-002269,D10,4456,547,431,664.7,32,641.5,2858524.0,2023-12-28
2023-12-31,STR-0030,PRD-000742,D04,733,804,374,28.7,40,92.5,67802.5,2023-11-15
2023-12-31,STR-0030,PRD-001553,D07,1459,129,273,45.6,46,25.31,36927.29,2023-11-21
2023-12-31,STR-0030,PRD-001563,D07,2806,304,193,73.5,37,322.4,904654.4,2023-12-08
2023-12-31,STR-0030,PRD-000808,D04,2302,1218,441,283.2,38,771.06,1774980.12,2023-12-21
2023-12-31,STR-0030,PRD-002009,D09,2491,70,388,75.3,35,259.83,647236.53,2023-12-28
2023-12-31,STR-0030,PRD-000887,D04,270,1718,137,13.6,46,157.78,42600.6,2023-12-27
2023-12-31,STR-0030,PRD-002283,D10,3115,1061,151,330.8,47,23.44,73015.6,2023-12-13
2023-12-31,STR-0030,PRD-001023,D05,1361,1378,38,27.5,46,153.2,208505.2,2023-12-10
2023-12-31,STR-0030,PRD-000922,D04,3699,1515,435,90.2,50,72.64,268695.36,2023-11-19
2023-12-31,STR-0030,PRD-000781,D04,3748,1637,260,163.0,23,169.86,636635.28,2023-12-01
2023-12-31,STR-0030,PRD-001495,D07,2296,1515,135,122.2,8,277.92,638104.32,2023-11-19
2023-12-31,STR-0030,PRD-000622,D03,1022,1909,427,46.0,40,219.79,224625.38,2023-12-24
2023-12-31,STR-0030,PRD-001580,D07,4096,704,225,117.8,41,236.6,969113.6,2023-11-27
2023-12-31,STR-0030,PRD-000155,D01,4137,1661,77,120.2,14,323.09,1336623.33,2023-12-01
2023-12-31,STR-0030,PRD-001050,D05,4995,1599,108,552.1,12,430.67,2151196.65,2023-12-23
2023-12-31,STR-0030,PRD-001762,D08,502,1440,210,28.5,41,641.3,321932.6,2023-12-28
2023-12-31,STR-0030,PRD-001705,D07,3822,154,260,384.7,40,324.07,1238595.54,2023-12-18
2023-12-31,STR-0030,PRD-002059,D09,2834,617,153,63.2,31,153.48,434962.32,2023-12-18
2023-12-31,STR-0030,PRD-002345,D10,367,580,418,24.9,41,315.57,115814.19,2023-12-25
2023-12-31,STR-0030,PRD-001534,D07,58,40,185,8.3,0,598.23,34697.34,2023-11-26
2023-12-31,STR-0030,PRD-000568,D03,4759,392,491,192.4,1,42.81,672318.21,2023-11-08
2023-12-31,STR-0030,PRD-001450,D07,2510,928,57,91.6,28,608.84,1528188.4,2023-12-07
2023-12-31,STR-0030,PRD-001420,D07,3463,1640,282,169.7,0,110.13,381380.19,2023-12-09
2023-12-31,STR-0030,PRD-002040,D09,4204,595,296,344.4,25,722.14,3035876.56,2023-12-23
