product_id,product_name,dept_id,dept_name,category,supplier_id,sku,unit_cost_usd,unit_price_usd,reorder_point,is_perishable,status
PRD-001465,Action Figures Item 1465,D07,Toys & Games,Action Figures,SUP-011,SKU-0001465,547.41,1089.02,127,0,Seasonal
PRD-001466,Board Games Item 1466,D07,Toys & Games,Board Games,SUP-007,SKU-0001466,623.86,988.19,242,0,Discontinued
PRD-001467,Action Figures Item 1467,D07,Toys & Games,Action Figures,SUP-005,SKU-0001467,721.87,2085.66,17,0,Seasonal
PRD-001468,Educational Item 1468,D07,Toys & Games,Educational,SUP-011,SKU-0001468,256.79,598.1,14,0,Discontinued
PRD-001469,Action Figures Item 1469,D07,Toys & Games,Action Figures,SUP-013,SKU-0001469,690.43,1426.99,154,0,Discontinued
PRD-001470,Outdoor Toys Item 1470,D07,Toys & Games,Outdoor Toys,SUP-011,SKU-0001470,408.58,631.12,228,0,Active
PRD-001471,Action Figures Item 1471,D07,Toys & Games,Action Figures,SUP-003,SKU-0001471,261.11,395.59,242,0,Active
PRD-001472,Board Games Item 1472,D07,Toys & Games,Board Games,SUP-009,SKU-0001472,468.22,1484.36,415,0,Discontinued
PRD-001473,Action Figures Item 1473,D07,Toys & Games,Action Figures,SUP-015,SKU-0001473,292.33,770.97,87,0,Discontinued
PRD-001474,Action Figures Item 1474,D07,Toys & Games,Action Figures,SUP-012,SKU-0001474,746.15,992.87,80,0,Active
PRD-001475,Educational Item 1475,D07,Toys & Games,Educational,SUP-009,SKU-0001475,294.6,905.66,143,0,Active
PRD-001476,Action Figures Item 1476,D07,Toys & Games,Action Figures,SUP-001,SKU-0001476,397.92,647.79,398,0,Active
PRD-001477,Educational Item 1477,D07,Toys & Games,Educational,SUP-015,SKU-0001477,635.64,1666.76,238,0,Seasonal
PRD-001478,Educational Item 1478,D07,Toys & Games,Educational,SUP-011,SKU-0001478,148.2,306.51,311,0,Seasonal
PRD-001479,Board Games Item 1479,D07,Toys & Games,Board Games,SUP-003,SKU-0001479,514.57,1743.69,217,0,Active
PRD-001480,Educational Item 1480,D07,Toys & Games,Educational,SUP-005,SKU-0001480,592.6,1510.45,384,0,Discontinued
PRD-001481,Educational Item 1481,D07,Toys & Games,Educational,SUP-012,SKU-0001481,50.38,105.05,143,0,Active
PRD-001482,Outdoor Toys Item 1482,D07,Toys & Games,Outdoor Toys,SUP-010,SKU-0001482,308.55,588.98,161,0,Discontinued
PRD-001483,Board Games Item 1483,D07,Toys & Games,Board Games,SUP-005,SKU-0001483,127.15,261.58,470,0,Active
PRD-001484,Outdoor Toys Item 1484,D07,Toys & Games,Outdoor Toys,SUP-005,SKU-0001484,393.89,1115.84,63,0,Discontinued
PRD-001485,Outdoor Toys Item 1485,D07,Toys & Games,Outdoor Toys,SUP-007,SKU-0001485,169.16,527.67,252,0,Seasonal
PRD-001486,Board Games Item 1486,D07,Toys & Games,Board Games,SUP-003,SKU-0001486,701.58,831.58,145,0,Active
PRD-001487,Outdoor Toys Item 1487,D07,Toys & Games,Outdoor Toys,SUP-001,SKU-0001487,91.67,257.71,144,0,Active
PRD-001488,Educational Item 1488,D07,Toys & Games,Educational,SUP-012,SKU-0001488,145.55,386.45,195,0,Seasonal
PRD-001489,Outdoor Toys Item 1489,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001489,160.95,522.32,374,0,Seasonal
PRD-001490,Outdoor Toys Item 1490,D07,Toys & Games,Outdoor Toys,SUP-003,SKU-0001490,423.38,688.73,197,0,Discontinued
PRD-001491,Educational Item 1491,D07,Toys & Games,Educational,SUP-011,SKU-0001491,317.83,384.24,484,0,Discontinued
PRD-001492,Board Games Item 1492,D07,Toys & Games,Board Games,SUP-009,SKU-0001492,737.19,1033.69,432,0,Active
PRD-001493,Board Games Item 1493,D07,Toys & Games,Board Games,SUP-003,SKU-0001493,652.98,457.09,239,0,Active
PRD-001494,Outdoor Toys Item 1494,D07,Toys & Games,Outdoor Toys,SUP-007,SKU-0001494,713.55,1469.32,455,0,Active
PRD-001495,Action Figures Item 1495,D07,Toys & Games,Action Figures,SUP-010,SKU-0001495,277.92,892.16,491,0,Active
PRD-001496,Board Games Item 1496,D07,Toys & Games,Board Games,SUP-010,SKU-0001496,693.81,1089.38,241,0,Active
PRD-001497,Outdoor Toys Item 1497,D07,Toys & Games,Outdoor Toys,SUP-010,SKU-0001497,250.77,867.58,106,0,Active
PRD-001498,Board Games Item 1498,D07,Toys & Games,Board Games,SUP-004,SKU-0001498,642.52,1597.07,351,0,Discontinued
PRD-001499,Educational Item 1499,D07,Toys & Games,Educational,SUP-013,SKU-0001499,591.59,1304.51,187,0,Active
PRD-001500,Educational Item 1500,D07,Toys & Games,Educational,SUP-003,SKU-0001500,255.99,731.01,492,0,Active
PRD-001501,Educational Item 1501,D07,Toys & Games,Educational,SUP-014,SKU-0001501,488.43,1151.73,430,0,Discontinued
PRD-001502,Outdoor Toys Item 1502,D07,Toys & Games,Outdoor Toys,SUP-012,SKU-0001502,458.41,320.89,369,0,Active
PRD-001503,Educational Item 1503,D07,Toys & Games,Educational,SUP-009,SKU-0001503,478.62,1417.65,128,0,Discontinued
PRD-001504,Outdoor Toys Item 1504,D07,Toys & Games,Outdoor Toys,SUP-002,SKU-0001504,560.57,1911.97,297,0,Active
PRD-001505,Outdoor Toys Item 1505,D07,Toys & Games,Outdoor Toys,SUP-001,SKU-0001505,350.31,447.94,24,0,Active
PRD-001506,Educational Item 1506,D07,Toys & Games,Educational,SUP-010,SKU-0001506,154.75,328.16,462,0,Active
PRD-001507,Outdoor Toys Item 1507,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001507,66.71,141.28,38,0,Active
PRD-001508,Board Games Item 1508,D07,Toys & Games,Board Games,SUP-015,SKU-0001508,422.93,655.08,68,0,Active
PRD-001509,Action Figures Item 1509,D07,Toys & Games,Action Figures,SUP-012,SKU-0001509,388.92,967.42,241,0,Active
PRD-001510,Board Games Item 1510,D07,Toys & Games,Board Games,SUP-009,SKU-0001510,450.98,1251.0,210,0,Active
PRD-001511,Outdoor Toys Item 1511,D07,Toys & Games,Outdoor Toys,SUP-006,SKU-0001511,318.06,710.02,437,0,Active
PRD-001512,Outdoor Toys Item 1512,D07,Toys & Games,Outdoor Toys,SUP-008,SKU-0001512,174.53,122.17,146,0,Discontinued
PRD-001513,Action Figures Item 1513,D07,Toys & Games,Action Figures,SUP-008,SKU-0001513,354.18,1079.29,182,0,Active
PRD-001514,Action Figures Item 1514,D07,Toys & Games,Action Figures,SUP-007,SKU-0001514,683.59,1242.57,262,0,Seasonal
PRD-001515,Outdoor Toys Item 1515,D07,Toys & Games,Outdoor Toys,SUP-007,SKU-0001515,503.82,1326.75,357,0,Seasonal
PRD-001516,Outdoor Toys Item 1516,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001516,798.19,1247.42,208,0,Active
PRD-001517,Action Figures Item 1517,D07,Toys & Games,Action Figures,SUP-001,SKU-0001517,625.33,1034.32,172,0,Seasonal
PRD-001518,Educational Item 1518,D07,Toys & Games,Educational,SUP-006,SKU-0001518,374.47,458.87,381,0,Active
PRD-001519,Outdoor Toys Item 1519,D07,Toys & Games,Outdoor Toys,SUP-001,SKU-0001519,514.35,1461.31,165,0,Discontinued
PRD-001520,Board Games Item 1520,D07,Toys & Games,Board Games,SUP-009,SKU-0001520,431.87,720.94,410,0,Active
PRD-001521,Outdoor Toys Item 1521,D07,Toys & Games,Outdoor Toys,SUP-015,SKU-0001521,687.77,792.53,80,0,Seasonal
PRD-001522,Action Figures Item 1522,D07,Toys & Games,Action Figures,SUP-014,SKU-0001522,784.96,1104.21,168,0,Seasonal
PRD-001523,Educational Item 1523,D07,Toys & Games,Educational,SUP-012,SKU-0001523,376.61,481.28,338,0,Active
PRD-001524,Board Games Item 1524,D07,Toys & Games,Board Games,SUP-013,SKU-0001524,652.31,1430.27,260,0,Discontinued
PRD-001525,Action Figures Item 1525,D07,Toys & Games,Action Figures,SUP-010,SKU-0001525,728.61,1030.35,55,0,Active
PRD-001526,Action Figures Item 1526,D07,Toys & Games,Action Figures,SUP-001,SKU-0001526,589.34,725.37,295,0,Active
PRD-001527,Educational Item 1527,D07,Toys & Games,Educational,SUP-006,SKU-0001527,787.29,2319.33,169,0,Active
PRD-001528,Board Games Item 1528,D07,Toys & Games,Board Games,SUP-002,SKU-0001528,545.96,1208.66,423,0,Active
PRD-001529,Action Figures Item 1529,D07,Toys & Games,Action Figures,SUP-009,SKU-0001529,562.72,1832.44,239,0,Seasonal
PRD-001530,Board Games Item 1530,D07,Toys & Games,Board Games,SUP-008,SKU-0001530,152.06,343.72,323,0,Discontinued
PRD-001531,Action Figures Item 1531,D07,Toys & Games,Action Figures,SUP-011,SKU-0001531,709.49,1766.73,344,0,Seasonal
PRD-001532,Board Games Item 1532,D07,Toys & Games,Board Games,SUP-008,SKU-0001532,711.04,1613.25,437,0,Seasonal
PRD-001533,Board Games Item 1533,D07,Toys & Games,Board Games,SUP-001,SKU-0001533,148.34,400.98,215,0,Active
PRD-001534,Educational Item 1534,D07,Toys & Games,Educational,SUP-013,SKU-0001534,598.23,1391.96,436,0,Active
PRD-001535,Educational Item 1535,D07,Toys & Games,Educational,SUP-001,SKU-0001535,146.54,397.39,154,0,Active
PRD-001536,Board Games Item 1536,D07,Toys & Games,Board Games,SUP-005,SKU-0001536,457.21,601.02,96,0,Active
PRD-001537,Outdoor Toys Item 1537,D07,Toys & Games,Outdoor Toys,SUP-010,SKU-0001537,186.8,588.13,218,0,Discontinued
PRD-001538,Outdoor Toys Item 1538,D07,Toys & Games,Outdoor Toys,SUP-005,SKU-0001538,612.36,1233.14,320,0,Seasonal
PRD-001539,Action Figures Item 1539,D07,Toys & Games,Action Figures,SUP-008,SKU-0001539,331.22,1119.94,116,0,Seasonal
PRD-001540,Educational Item 1540,D07,Toys & Games,Educational,SUP-010,SKU-0001540,137.03,261.36,215,0,Seasonal
PRD-001541,Educational Item 1541,D07,Toys & Games,Educational,SUP-001,SKU-0001541,27.47,40.44,372,0,Active
PRD-001542,Action Figures Item 1542,D07,Toys & Games,Action Figures,SUP-001,SKU-0001542,738.35,1879.08,99,0,Active
PRD-001543,Educational Item 1543,D07,Toys & Games,Educational,SUP-010,SKU-0001543,628.66,909.2,83,0,Active
PRD-001544,Action Figures Item 1544,D07,Toys & Games,Action Figures,SUP-006,SKU-0001544,702.05,1380.9,65,0,Discontinued
PRD-001545,Outdoor Toys Item 1545,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001545,9.77,31.71,221,0,Discontinued
PRD-001546,Educational Item 1546,D07,Toys & Games,Educational,SUP-012,SKU-0001546,165.21,506.52,324,0,Discontinued
PRD-001547,Outdoor Toys Item 1547,D07,Toys & Games,Outdoor Toys,SUP-001,SKU-0001547,641.6,895.16,319,0,Active
PRD-001548,Action Figures Item 1548,D07,Toys & Games,Action Figures,SUP-014,SKU-0001548,144.1,366.15,167,0,Active
PRD-001549,Educational Item 1549,D07,Toys & Games,Educational,SUP-006,SKU-0001549,85.54,281.33,55,0,Discontinued
PRD-001550,Board Games Item 1550,D07,Toys & Games,Board Games,SUP-013,SKU-0001550,437.47,538.71,372,0,Active
PRD-001551,Outdoor Toys Item 1551,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001551,357.88,851.17,391,0,Discontinued
PRD-001552,Educational Item 1552,D07,Toys & Games,Educational,SUP-014,SKU-0001552,745.08,1081.55,36,0,Discontinued
PRD-001553,Board Games Item 1553,D07,Toys & Games,Board Games,SUP-010,SKU-0001553,25.31,36.51,457,0,Active
PRD-001554,Educational Item 1554,D07,Toys & Games,Educational,SUP-009,SKU-0001554,6.1,16.82,93,0,Active
PRD-001555,Board Games Item 1555,D07,Toys & Games,Board Games,SUP-006,SKU-0001555,140.11,182.74,374,0,Active
PRD-001556,Outdoor Toys Item 1556,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001556,11.73,33.39,364,0,Seasonal
PRD-001557,Board Games Item 1557,D07,Toys & Games,Board Games,SUP-009,SKU-0001557,611.79,853.68,451,0,Active
PRD-001558,Educational Item 1558,D07,Toys & Games,Educational,SUP-002,SKU-0001558,753.02,2345.25,211,0,Seasonal
PRD-001559,Board Games Item 1559,D07,Toys & Games,Board Games,SUP-009,SKU-0001559,312.75,573.02,171,0,Active
PRD-001560,Board Games Item 1560,D07,Toys & Games,Board Games,SUP-008,SKU-0001560,24.12,16.88,213,0,Active
PRD-001561,Board Games Item 1561,D07,Toys & Games,Board Games,SUP-003,SKU-0001561,244.82,390.51,295,0,Discontinued
PRD-001562,Action Figures Item 1562,D07,Toys & Games,Action Figures,SUP-015,SKU-0001562,275.7,922.73,433,0,Seasonal
PRD-001563,Board Games Item 1563,D07,Toys & Games,Board Games,SUP-007,SKU-0001563,322.4,457.19,415,0,Seasonal
PRD-001564,Educational Item 1564,D07,Toys & Games,Educational,SUP-005,SKU-0001564,624.41,2059.72,51,0,Active
PRD-001565,Outdoor Toys Item 1565,D07,Toys & Games,Outdoor Toys,SUP-014,SKU-0001565,540.35,1499.81,191,0,Active
PRD-001566,Educational Item 1566,D07,Toys & Games,Educational,SUP-011,SKU-0001566,34.25,84.73,55,0,Seasonal
PRD-001567,Board Games Item 1567,D07,Toys & Games,Board Games,SUP-001,SKU-0001567,30.39,104.64,333,0,Active
PRD-001568,Educational Item 1568,D07,Toys & Games,Educational,SUP-006,SKU-0001568,541.3,1252.93,141,0,Discontinued
PRD-001569,Educational Item 1569,D07,Toys & Games,Educational,SUP-003,SKU-0001569,306.91,682.66,219,0,Active
PRD-001570,Action Figures Item 1570,D07,Toys & Games,Action Figures,SUP-006,SKU-0001570,202.32,537.83,484,0,Active
PRD-001571,Board Games Item 1571,D07,Toys & Games,Board Games,SUP-011,SKU-0001571,405.01,1260.84,171,0,Active
PRD-001572,Outdoor Toys Item 1572,D07,Toys & Games,Outdoor Toys,SUP-014,SKU-0001572,37.65,127.12,191,0,Active
PRD-001573,Board Games Item 1573,D07,Toys & Games,Board Games,SUP-013,SKU-0001573,164.04,406.26,208,0,Seasonal
PRD-001574,Outdoor Toys Item 1574,D07,Toys & Games,Outdoor Toys,SUP-005,SKU-0001574,692.62,2147.23,340,0,Active
PRD-001575,Action Figures Item 1575,D07,Toys & Games,Action Figures,SUP-005,SKU-0001575,339.89,513.51,237,0,Active
PRD-001576,Outdoor Toys Item 1576,D07,Toys & Games,Outdoor Toys,SUP-010,SKU-0001576,600.91,1026.25,34,0,Seasonal
PRD-001577,Board Games Item 1577,D07,Toys & Games,Board Games,SUP-013,SKU-0001577,293.86,593.12,325,0,Active
PRD-001578,Educational Item 1578,D07,Toys & Games,Educational,SUP-003,SKU-0001578,137.74,236.75,281,0,Seasonal
PRD-001579,Outdoor Toys Item 1579,D07,Toys & Games,Outdoor Toys,SUP-011,SKU-0001579,764.76,1473.25,125,0,Active
PRD-001580,Educational Item 1580,D07,Toys & Games,Educational,SUP-007,SKU-0001580,236.6,585.65,70,0,Active
PRD-001581,Educational Item 1581,D07,Toys & Games,Educational,SUP-004,SKU-0001581,349.71,1195.7,319,0,Active
PRD-001582,Outdoor Toys Item 1582,D07,Toys & Games,Outdoor Toys,SUP-010,SKU-0001582,707.23,966.42,443,0,Active
PRD-001583,Outdoor Toys Item 1583,D07,Toys & Games,Outdoor Toys,SUP-002,SKU-0001583,384.37,1218.17,139,0,Seasonal
PRD-001584,Educational Item 1584,D07,Toys & Games,Educational,SUP-012,SKU-0001584,268.17,556.03,195,0,Seasonal
PRD-001585,Outdoor Toys Item 1585,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001585,418.51,1082.78,116,0,Seasonal
PRD-001586,Board Games Item 1586,D07,Toys & Games,Board Games,SUP-012,SKU-0001586,647.19,866.32,39,0,Active
PRD-001587,Outdoor Toys Item 1587,D07,Toys & Games,Outdoor Toys,SUP-002,SKU-0001587,35.27,59.99,19,0,Active
PRD-001588,Educational Item 1588,D07,Toys & Games,Educational,SUP-008,SKU-0001588,520.9,1140.94,354,0,Active
PRD-001589,Board Games Item 1589,D07,Toys & Games,Board Games,SUP-014,SKU-0001589,496.68,1266.83,335,0,Active
PRD-001590,Action Figures Item 1590,D07,Toys & Games,Action Figures,SUP-007,SKU-0001590,604.1,1697.88,87,0,Seasonal
PRD-001591,Action Figures Item 1591,D07,Toys & Games,Action Figures,SUP-004,SKU-0001591,341.85,743.46,38,0,Active
PRD-001592,Educational Item 1592,D07,Toys & Games,Educational,SUP-008,SKU-0001592,142.34,416.2,217,0,Seasonal
PRD-001593,Outdoor Toys Item 1593,D07,Toys & Games,Outdoor Toys,SUP-015,SKU-0001593,561.62,819.64,342,0,Active
PRD-001594,Action Figures Item 1594,D07,Toys & Games,Action Figures,SUP-011,SKU-0001594,714.49,945.39,257,0,Discontinued
PRD-001595,Board Games Item 1595,D07,Toys & Games,Board Games,SUP-006,SKU-0001595,569.28,1333.14,53,0,Discontinued
PRD-001596,Board Games Item 1596,D07,Toys & Games,Board Games,SUP-007,SKU-0001596,167.04,382.6,315,0,Active
PRD-001597,Outdoor Toys Item 1597,D07,Toys & Games,Outdoor Toys,SUP-003,SKU-0001597,272.5,798.86,84,0,Active
PRD-001598,Outdoor Toys Item 1598,D07,Toys & Games,Outdoor Toys,SUP-004,SKU-0001598,638.27,1722.9,412,0,Seasonal
PRD-001599,Action Figures Item 1599,D07,Toys & Games,Action Figures,SUP-008,SKU-0001599,496.98,931.55,290,0,Discontinued
PRD-001600,Action Figures Item 1600,D07,Toys & Games,Action Figures,SUP-009,SKU-0001600,537.45,735.22,241,0,Seasonal
PRD-001601,Educational Item 1601,D07,Toys & Games,Educational,SUP-003,SKU-0001601,400.18,1351.92,144,0,Active
PRD-001602,Educational Item 1602,D07,Toys & Games,Educational,SUP-014,SKU-0001602,93.92,216.45,476,0,Active
PRD-001603,Educational Item 1603,D07,Toys & Games,Educational,SUP-014,SKU-0001603,755.0,2564.86,374,0,Seasonal
PRD-001604,Outdoor Toys Item 1604,D07,Toys & Games,Outdoor Toys,SUP-015,SKU-0001604,529.82,864.8,337,0,Seasonal
PRD-001605,Outdoor Toys Item 1605,D07,Toys & Games,Outdoor Toys,SUP-002,SKU-0001605,134.26,375.19,213,0,Active
PRD-001606,Educational Item 1606,D07,Toys & Games,Educational,SUP-012,SKU-0001606,91.52,315.51,181,0,Discontinued
PRD-001607,Educational Item 1607,D07,Toys & Games,Educational,SUP-003,SKU-0001607,461.23,1579.91,44,0,Discontinued
PRD-001608,Outdoor Toys Item 1608,D07,Toys & Games,Outdoor Toys,SUP-015,SKU-0001608,393.34,1223.23,262,0,Active
PRD-001609,Board Games Item 1609,D07,Toys & Games,Board Games,SUP-004,SKU-0001609,501.42,1444.07,145,0,Active
PRD-001610,Board Games Item 1610,D07,Toys & Games,Board Games,SUP-001,SKU-0001610,281.64,367.65,333,0,Seasonal
PRD-001611,Board Games Item 1611,D07,Toys & Games,Board Games,SUP-004,SKU-0001611,146.45,228.09,51,0,Active
PRD-001612,Board Games Item 1612,D07,Toys & Games,Board Games,SUP-015,SKU-0001612,334.55,476.35,113,0,Active
PRD-001613,Educational Item 1613,D07,Toys & Games,Educational,SUP-009,SKU-0001613,710.14,1451.26,125,0,Active
PRD-001614,Educational Item 1614,D07,Toys & Games,Educational,SUP-005,SKU-0001614,141.0,293.47,102,0,Active
PRD-001615,Outdoor Toys Item 1615,D07,Toys & Games,Outdoor Toys,SUP-003,SKU-0001615,577.8,803.81,210,0,Seasonal
PRD-001616,Action Figures Item 1616,D07,Toys & Games,Action Figures,SUP-012,SKU-0001616,417.64,786.8,326,0,Active
PRD-001617,Action Figures Item 1617,D07,Toys & Games,Action Figures,SUP-014,SKU-0001617,199.56,328.09,459,0,Discontinued
PRD-001618,Educational Item 1618,D07,Toys & Games,Educational,SUP-009,SKU-0001618,591.17,1546.18,338,0,Discontinued
PRD-001619,Outdoor Toys Item 1619,D07,Toys & Games,Outdoor Toys,SUP-006,SKU-0001619,347.34,1199.42,446,0,Active
PRD-001620,Outdoor Toys Item 1620,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001620,613.34,1997.45,471,0,Discontinued
PRD-001621,Educational Item 1621,D07,Toys & Games,Educational,SUP-014,SKU-0001621,19.84,53.24,493,0,Active
PRD-001622,Action Figures Item 1622,D07,Toys & Games,Action Figures,SUP-005,SKU-0001622,441.89,908.29,43,0,Active
PRD-001623,Outdoor Toys Item 1623,D07,Toys & Games,Outdoor Toys,SUP-007,SKU-0001623,89.35,163.34,126,0,Active
PRD-001624,Educational Item 1624,D07,Toys & Games,Educational,SUP-002,SKU-0001624,573.81,1211.11,219,0,Discontinued
PRD-001625,Outdoor Toys Item 1625,D07,Toys & Games,Outdoor Toys,SUP-009,SKU-0001625,91.81,254.96,432,0,Active
PRD-001626,Board Games Item 1626,D07,Toys & Games,Board Games,SUP-006,SKU-0001626,563.7,780.83,423,0,Active
PRD-001627,Educational Item 1627,D07,Toys & Games,Educational,SUP-011,SKU-0001627,450.67,1385.21,106,0,Seasonal
PRD-001628,Action Figures Item 1628,D07,Toys & Games,Action Figures,SUP-005,SKU-0001628,198.31,544.73,236,0,Active
PRD-001629,Outdoor Toys Item 1629,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001629,48.48,148.57,207,0,Active
PRD-001630,Action Figures Item 1630,D07,Toys & Games,Action Figures,SUP-007,SKU-0001630,377.58,1018.34,480,0,Active
PRD-001631,Action Figures Item 1631,D07,Toys & Games,Action Figures,SUP-015,SKU-0001631,480.38,932.54,160,0,Active
PRD-001632,Educational Item 1632,D07,Toys & Games,Educational,SUP-014,SKU-0001632,132.96,319.03,366,0,Seasonal
PRD-001633,Board Games Item 1633,D07,Toys & Games,Board Games,SUP-008,SKU-0001633,107.16,362.75,479,0,Seasonal
PRD-001634,Action Figures Item 1634,D07,Toys & Games,Action Figures,SUP-003,SKU-0001634,60.6,184.14,113,0,Seasonal
PRD-001635,Outdoor Toys Item 1635,D07,Toys & Games,Outdoor Toys,SUP-004,SKU-0001635,354.23,535.46,98,0,Active
PRD-001636,Educational Item 1636,D07,Toys & Games,Educational,SUP-005,SKU-0001636,321.0,224.7,390,0,Active
PRD-001637,Educational Item 1637,D07,Toys & Games,Educational,SUP-004,SKU-0001637,26.13,46.68,223,0,Active
PRD-001638,Educational Item 1638,D07,Toys & Games,Educational,SUP-011,SKU-0001638,141.9,194.35,280,0,Active
PRD-001639,Educational Item 1639,D07,Toys & Games,Educational,SUP-015,SKU-0001639,565.05,912.58,382,0,Active
PRD-001640,Board Games Item 1640,D07,Toys & Games,Board Games,SUP-002,SKU-0001640,792.1,554.47,347,0,Active
PRD-001641,Action Figures Item 1641,D07,Toys & Games,Action Figures,SUP-006,SKU-0001641,26.14,50.21,114,0,Discontinued
PRD-001642,Outdoor Toys Item 1642,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001642,745.43,2413.96,325,0,Seasonal
PRD-001643,Educational Item 1643,D07,Toys & Games,Educational,SUP-007,SKU-0001643,652.06,1672.98,414,0,Discontinued
PRD-001644,Action Figures Item 1644,D07,Toys & Games,Action Figures,SUP-015,SKU-0001644,95.54,290.63,116,0,Active
PRD-001645,Outdoor Toys Item 1645,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001645,507.51,948.31,242,0,Seasonal
PRD-001646,Action Figures Item 1646,D07,Toys & Games,Action Figures,SUP-010,SKU-0001646,404.2,698.22,329,0,Active
PRD-001647,Board Games Item 1647,D07,Toys & Games,Board Games,SUP-001,SKU-0001647,756.44,2620.99,154,0,Active
PRD-001648,Educational Item 1648,D07,Toys & Games,Educational,SUP-008,SKU-0001648,257.8,770.14,243,0,Discontinued
PRD-001649,Board Games Item 1649,D07,Toys & Games,Board Games,SUP-013,SKU-0001649,721.93,2479.13,69,0,Active
PRD-001650,Outdoor Toys Item 1650,D07,Toys & Games,Outdoor Toys,SUP-013,SKU-0001650,758.22,530.75,348,0,Seasonal
PRD-001651,Board Games Item 1651,D07,Toys & Games,Board Games,SUP-004,SKU-0001651,759.96,2023.45,485,0,Discontinued
PRD-001652,Outdoor Toys Item 1652,D07,Toys & Games,Outdoor Toys,SUP-008,SKU-0001652,280.93,196.65,98,0,Active
PRD-001653,Board Games Item 1653,D07,Toys & Games,Board Games,SUP-006,SKU-0001653,222.68,485.73,152,0,Active
PRD-001654,Educational Item 1654,D07,Toys & Games,Educational,SUP-010,SKU-0001654,258.62,802.42,339,0,Seasonal
